cod_indicatore,indicatore,sesso,territorio,livello,anno,valore,poco_signif,unita_misura,fonte
02IST022,Partecipazione culturale fuori casa,Femmine,Emilia-Romagna,regione,2024,41.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Emilia-Romagna,regione,2025,45.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2005,33,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2006,32.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2007,32.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2008,33.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2009,34.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2010,35.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2011,35.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2012,32.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2013,30.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2014,31.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2015,33.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2016,34.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2017,34,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2018,35.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2019,35.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2020,30.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2021,8.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2022,23.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2023,36.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2024,38,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Italia,italia,2025,41.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2005,36.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2006,38.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2007,38.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2008,38.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2009,38.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2010,39.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2011,40.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2012,38,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2013,35.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2014,35.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2015,38.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2016,40.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2017,39.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2018,40.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2019,40.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2020,34.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2021,9.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2022,25.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2023,40.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2024,40.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Femmine,Nord-est,ripartizione,2025,44.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2005,38.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2006,40.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2007,39.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2008,37.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2009,36.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2010,38.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2011,39.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2012,36.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2013,35.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2014,35.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2015,36.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2016,39.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2017,41.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2018,41.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2019,40.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2020,32.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2021,10.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2022,24.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2023,37.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2024,41.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Emilia-Romagna,regione,2025,42.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2005,34.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2006,33.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2007,33.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2008,34.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2009,34.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2010,36.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2011,36.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2012,33,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2013,31,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2014,32,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2015,33.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2016,34.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2017,32.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2018,34.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2019,34.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2020,29,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2021,8.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2022,22.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2023,34.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2024,36.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Italia,italia,2025,38.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2005,38.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2006,38.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2007,37.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2008,39.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2009,37.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2010,39.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2011,40.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2012,37.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2013,36,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2014,34.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2015,36.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2016,39.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2017,38.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2018,39.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2019,39,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2020,32.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2021,10,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2022,25.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2023,38.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2024,40.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Maschi,Nord-est,ripartizione,2025,42.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2005,36.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2006,39.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2007,39,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2008,37.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2009,37.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2010,38.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2011,39.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2012,36.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2013,34.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2014,35.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2015,37,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2016,39.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2017,41.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2018,41.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2019,40.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2020,33.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2021,9.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2022,24.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2023,38.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2024,41.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Emilia-Romagna,regione,2025,44,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2005,33.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2006,33.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2007,33.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2008,33.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2009,34.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2010,36.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2011,35.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2012,32.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2013,30.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2014,31.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2015,33.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2016,34.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2017,33.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2018,34.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2019,35.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2020,29.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2021,8.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2022,23.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2023,35.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2024,37.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Italia,italia,2025,40,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2005,37.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2006,38.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2007,37.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2008,39.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2009,38.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2010,39.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2011,40.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2012,37.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2013,35.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2014,35.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2015,37.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2016,39.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2017,38.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2018,40,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2019,39.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2020,33.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST022,Partecipazione culturale fuori casa,Totale,Nord-est,ripartizione,2021,9.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
