"indicatore","territorio","anno","valore"
"tasso_di_fecondità_totale","Rimini",2018,1.24
"tasso_di_fecondità_totale","Rimini",2019,1.21
"tasso_di_fecondità_totale","Rimini",2020,1.19
"tasso_di_fecondità_totale","Rimini",2021,1.13
"tasso_di_fecondità_totale","Rimini",2022,1.16
"tasso_di_fecondità_totale","Rimini",2023,1.12
"tasso_di_fecondità_totale","Rimini",2024,1.08
"tasso_di_fecondità_totale","Rimini",2025,0.99
"tasso_di_fecondità_totale","Emilia-Romagna",2002,1.24
"tasso_di_fecondità_totale","Emilia-Romagna",2003,1.24
"tasso_di_fecondità_totale","Emilia-Romagna",2004,1.33
"tasso_di_fecondità_totale","Emilia-Romagna",2005,1.35
"tasso_di_fecondità_totale","Emilia-Romagna",2006,1.4
"tasso_di_fecondità_totale","Emilia-Romagna",2007,1.45
"tasso_di_fecondità_totale","Emilia-Romagna",2008,1.5
"tasso_di_fecondità_totale","Emilia-Romagna",2009,1.52
"tasso_di_fecondità_totale","Emilia-Romagna",2010,1.52
"tasso_di_fecondità_totale","Emilia-Romagna",2011,1.49
"tasso_di_fecondità_totale","Emilia-Romagna",2012,1.48
"tasso_di_fecondità_totale","Emilia-Romagna",2013,1.46
"tasso_di_fecondità_totale","Emilia-Romagna",2014,1.43
"tasso_di_fecondità_totale","Emilia-Romagna",2015,1.43
"tasso_di_fecondità_totale","Emilia-Romagna",2016,1.4
"tasso_di_fecondità_totale","Emilia-Romagna",2017,1.36
"tasso_di_fecondità_totale","Emilia-Romagna",2018,1.35
"tasso_di_fecondità_totale","Emilia-Romagna",2019,1.3
"tasso_di_fecondità_totale","Emilia-Romagna",2020,1.26
"tasso_di_fecondità_totale","Emilia-Romagna",2021,1.27
"tasso_di_fecondità_totale","Emilia-Romagna",2022,1.27
"tasso_di_fecondità_totale","Emilia-Romagna",2023,1.22
"tasso_di_fecondità_totale","Emilia-Romagna",2024,1.19
"tasso_di_fecondità_totale","Emilia-Romagna",2025,1.14
"tasso_di_fecondità_totale","ITALIA",2002,1.27
"tasso_di_fecondità_totale","ITALIA",2003,1.29
"tasso_di_fecondità_totale","ITALIA",2004,1.34
"tasso_di_fecondità_totale","ITALIA",2005,1.33
"tasso_di_fecondità_totale","ITALIA",2006,1.37
"tasso_di_fecondità_totale","ITALIA",2007,1.39
"tasso_di_fecondità_totale","ITALIA",2008,1.44
"tasso_di_fecondità_totale","ITALIA",2009,1.44
"tasso_di_fecondità_totale","ITALIA",2010,1.44
"tasso_di_fecondità_totale","ITALIA",2011,1.42
"tasso_di_fecondità_totale","ITALIA",2012,1.42
"tasso_di_fecondità_totale","ITALIA",2013,1.39
"tasso_di_fecondità_totale","ITALIA",2014,1.38
"tasso_di_fecondità_totale","ITALIA",2015,1.36
"tasso_di_fecondità_totale","ITALIA",2016,1.36
"tasso_di_fecondità_totale","ITALIA",2017,1.34
"tasso_di_fecondità_totale","ITALIA",2018,1.31
"tasso_di_fecondità_totale","ITALIA",2019,1.27
"tasso_di_fecondità_totale","ITALIA",2020,1.24
"tasso_di_fecondità_totale","ITALIA",2021,1.25
"tasso_di_fecondità_totale","ITALIA",2022,1.24
"tasso_di_fecondità_totale","ITALIA",2023,1.2
"tasso_di_fecondità_totale","ITALIA",2024,1.18
"tasso_di_fecondità_totale","ITALIA",2025,1.14
