"indicatore","territorio","anno","valore"
"speranza_di_vita_65","Reggio nell'Emilia",2017,21.1
"speranza_di_vita_65","Reggio nell'Emilia",2018,21.2
"speranza_di_vita_65","Reggio nell'Emilia",2019,21.2
"speranza_di_vita_65","Reggio nell'Emilia",2020,20.2
"speranza_di_vita_65","Reggio nell'Emilia",2021,20.8
"speranza_di_vita_65","Reggio nell'Emilia",2022,20.7
"speranza_di_vita_65","Reggio nell'Emilia",2023,21.3
"speranza_di_vita_65","Reggio nell'Emilia",2024,21.7
"speranza_di_vita_65","Reggio nell'Emilia",2025,21.6
"speranza_di_vita_65","Modena",2002,19.5
"speranza_di_vita_65","Modena",2003,19.5
"speranza_di_vita_65","Modena",2004,19.8
"speranza_di_vita_65","Modena",2005,20
"speranza_di_vita_65","Modena",2006,20.3
"speranza_di_vita_65","Modena",2007,20.3
"speranza_di_vita_65","Modena",2008,20.3
"speranza_di_vita_65","Modena",2009,20.6
"speranza_di_vita_65","Modena",2010,20.7
"speranza_di_vita_65","Modena",2011,20.8
"speranza_di_vita_65","Modena",2012,20.7
"speranza_di_vita_65","Modena",2013,20.9
"speranza_di_vita_65","Modena",2014,21.3
"speranza_di_vita_65","Modena",2015,21.1
"speranza_di_vita_65","Modena",2016,21.1
"speranza_di_vita_65","Modena",2017,21.2
"speranza_di_vita_65","Modena",2018,21.5
"speranza_di_vita_65","Modena",2019,21.5
"speranza_di_vita_65","Modena",2020,20.6
"speranza_di_vita_65","Modena",2021,21
"speranza_di_vita_65","Modena",2022,21
"speranza_di_vita_65","Modena",2023,21.3
"speranza_di_vita_65","Modena",2024,21.6
"speranza_di_vita_65","Modena",2025,21.8
"speranza_di_vita_65","Bologna",2002,19.7
"speranza_di_vita_65","Bologna",2003,19.3
"speranza_di_vita_65","Bologna",2004,19.9
"speranza_di_vita_65","Bologna",2005,19.9
"speranza_di_vita_65","Bologna",2006,20.2
"speranza_di_vita_65","Bologna",2007,20.3
"speranza_di_vita_65","Bologna",2008,20.2
"speranza_di_vita_65","Bologna",2009,20.4
"speranza_di_vita_65","Bologna",2010,20.7
"speranza_di_vita_65","Bologna",2011,20.7
"speranza_di_vita_65","Bologna",2012,20.8
"speranza_di_vita_65","Bologna",2013,21.1
"speranza_di_vita_65","Bologna",2014,21.3
"speranza_di_vita_65","Bologna",2015,20.7
"speranza_di_vita_65","Bologna",2016,21.4
"speranza_di_vita_65","Bologna",2017,21.2
"speranza_di_vita_65","Bologna",2018,21.4
"speranza_di_vita_65","Bologna",2019,21.6
"speranza_di_vita_65","Bologna",2020,20.6
"speranza_di_vita_65","Bologna",2021,20.8
"speranza_di_vita_65","Bologna",2022,21
"speranza_di_vita_65","Bologna",2023,21.4
"speranza_di_vita_65","Bologna",2024,21.7
"speranza_di_vita_65","Bologna",2025,22
"speranza_di_vita_65","Ferrara",2002,18.9
"speranza_di_vita_65","Ferrara",2003,18.7
"speranza_di_vita_65","Ferrara",2004,18.9
"speranza_di_vita_65","Ferrara",2005,19.5
"speranza_di_vita_65","Ferrara",2006,19.6
"speranza_di_vita_65","Ferrara",2007,19.6
"speranza_di_vita_65","Ferrara",2008,19.7
"speranza_di_vita_65","Ferrara",2009,19.4
"speranza_di_vita_65","Ferrara",2010,19.6
"speranza_di_vita_65","Ferrara",2011,20.1
"speranza_di_vita_65","Ferrara",2012,19.8
"speranza_di_vita_65","Ferrara",2013,20.8
"speranza_di_vita_65","Ferrara",2014,20.4
"speranza_di_vita_65","Ferrara",2015,19.9
"speranza_di_vita_65","Ferrara",2016,20.6
"speranza_di_vita_65","Ferrara",2017,20.2
"speranza_di_vita_65","Ferrara",2018,20.7
"speranza_di_vita_65","Ferrara",2019,21
"speranza_di_vita_65","Ferrara",2020,20.1
"speranza_di_vita_65","Ferrara",2021,20
"speranza_di_vita_65","Ferrara",2022,20.3
"speranza_di_vita_65","Ferrara",2023,20.9
"speranza_di_vita_65","Ferrara",2024,21.1
"speranza_di_vita_65","Ferrara",2025,21.4
"speranza_di_vita_65","Ravenna",2002,20
"speranza_di_vita_65","Ravenna",2003,19.7
"speranza_di_vita_65","Ravenna",2004,20.5
"speranza_di_vita_65","Ravenna",2005,20.5
"speranza_di_vita_65","Ravenna",2006,20.8
"speranza_di_vita_65","Ravenna",2007,20.6
"speranza_di_vita_65","Ravenna",2008,20.6
"speranza_di_vita_65","Ravenna",2009,20.7
"speranza_di_vita_65","Ravenna",2010,21.3
"speranza_di_vita_65","Ravenna",2011,20.7
"speranza_di_vita_65","Ravenna",2012,21
"speranza_di_vita_65","Ravenna",2013,21.3
"speranza_di_vita_65","Ravenna",2014,21.6
"speranza_di_vita_65","Ravenna",2015,21
"speranza_di_vita_65","Ravenna",2016,21.4
"speranza_di_vita_65","Ravenna",2017,21.4
"speranza_di_vita_65","Ravenna",2018,21.7
"speranza_di_vita_65","Ravenna",2019,21.3
"speranza_di_vita_65","Ravenna",2020,20.8
"speranza_di_vita_65","Ravenna",2021,20.9
"speranza_di_vita_65","Ravenna",2022,21.1
"speranza_di_vita_65","Ravenna",2023,21.6
"speranza_di_vita_65","Ravenna",2024,21.9
"speranza_di_vita_65","Ravenna",2025,21.7
"speranza_di_vita_65","Forli'",2002,19.7
"speranza_di_vita_65","Forli'",2003,19.5
"speranza_di_vita_65","Forli'",2004,20.4
"speranza_di_vita_65","Forli'",2005,20.2
"speranza_di_vita_65","Forli'",2006,20.6
"speranza_di_vita_65","Forli'",2007,20.7
"speranza_di_vita_65","Forli'",2008,20.4
"speranza_di_vita_65","Forli'",2009,20.5
"speranza_di_vita_65","Forli'",2010,20.8
"speranza_di_vita_65","Forli'",2011,21
"speranza_di_vita_65","Forli'",2012,20.7
"speranza_di_vita_65","Forli'",2013,21.1
"speranza_di_vita_65","Forli'",2014,21.2
"speranza_di_vita_65","Forli'",2015,21
"speranza_di_vita_65","Forli'",2016,21.4
"speranza_di_vita_65","Forli'",2017,21.3
"speranza_di_vita_65","Forli'",2018,21.7
"speranza_di_vita_65","Forli'",2019,21.6
"speranza_di_vita_65","Forli'",2020,20.9
"speranza_di_vita_65","Forli'",2021,20.7
"speranza_di_vita_65","Forli'",2022,20.9
"speranza_di_vita_65","Forli'",2023,21.4
"speranza_di_vita_65","Forli'",2024,22
"speranza_di_vita_65","Forli'",2025,22
"speranza_di_vita_65","Rimini",2002,19.8
"speranza_di_vita_65","Rimini",2003,19.4
"speranza_di_vita_65","Rimini",2004,19.9
"speranza_di_vita_65","Rimini",2005,20.3
"speranza_di_vita_65","Rimini",2006,20.4
"speranza_di_vita_65","Rimini",2007,20.6
"speranza_di_vita_65","Rimini",2008,20.4
"speranza_di_vita_65","Rimini",2009,20.7
"speranza_di_vita_65","Rimini",2010,20.9
"speranza_di_vita_65","Rimini",2011,21
"speranza_di_vita_65","Rimini",2012,21
"speranza_di_vita_65","Rimini",2013,21.1
"speranza_di_vita_65","Rimini",2014,21.5
"speranza_di_vita_65","Rimini",2015,21.1
"speranza_di_vita_65","Rimini",2016,21.7
"speranza_di_vita_65","Rimini",2017,21.5
"speranza_di_vita_65","Rimini",2018,21.7
"speranza_di_vita_65","Rimini",2019,21.8
"speranza_di_vita_65","Rimini",2020,20.3
"speranza_di_vita_65","Rimini",2021,20.9
"speranza_di_vita_65","Rimini",2022,21.3
"speranza_di_vita_65","Rimini",2023,21.9
"speranza_di_vita_65","Rimini",2024,22
"speranza_di_vita_65","Rimini",2025,22.5
"speranza_di_vita_65","Emilia-Romagna",2002,19.4
"speranza_di_vita_65","Emilia-Romagna",2003,19.2
"speranza_di_vita_65","Emilia-Romagna",2004,19.8
"speranza_di_vita_65","Emilia-Romagna",2005,19.8
"speranza_di_vita_65","Emilia-Romagna",2006,20
"speranza_di_vita_65","Emilia-Romagna",2007,20.1
"speranza_di_vita_65","Emilia-Romagna",2008,20.1
"speranza_di_vita_65","Emilia-Romagna",2009,20.2
"speranza_di_vita_65","Emilia-Romagna",2010,20.4
"speranza_di_vita_65","Emilia-Romagna",2011,20.6
"speranza_di_vita_65","Emilia-Romagna",2012,20.6
"speranza_di_vita_65","Emilia-Romagna",2013,20.9
"speranza_di_vita_65","Emilia-Romagna",2014,21
"speranza_di_vita_65","Emilia-Romagna",2015,20.7
"speranza_di_vita_65","Emilia-Romagna",2016,21.1
"speranza_di_vita_65","Emilia-Romagna",2017,21
"speranza_di_vita_65","Emilia-Romagna",2018,21.3
"speranza_di_vita_65","Emilia-Romagna",2019,21.3
"speranza_di_vita_65","Emilia-Romagna",2020,20.2
"speranza_di_vita_65","Emilia-Romagna",2021,20.7
"speranza_di_vita_65","Emilia-Romagna",2022,20.9
"speranza_di_vita_65","Emilia-Romagna",2023,21.3
"speranza_di_vita_65","Emilia-Romagna",2024,21.6
"speranza_di_vita_65","Emilia-Romagna",2025,21.7
"speranza_di_vita_65","ITALIA",2002,18.9
"speranza_di_vita_65","ITALIA",2003,18.7
"speranza_di_vita_65","ITALIA",2004,19.3
"speranza_di_vita_65","ITALIA",2005,19.3
"speranza_di_vita_65","ITALIA",2006,19.6
"speranza_di_vita_65","ITALIA",2007,19.6
"speranza_di_vita_65","ITALIA",2008,19.6
"speranza_di_vita_65","ITALIA",2009,19.7
"speranza_di_vita_65","ITALIA",2010,20
"speranza_di_vita_65","ITALIA",2011,20.1
"speranza_di_vita_65","ITALIA",2012,20.1
"speranza_di_vita_65","ITALIA",2013,20.4
"speranza_di_vita_65","ITALIA",2014,20.6
"speranza_di_vita_65","ITALIA",2015,20.3
"speranza_di_vita_65","ITALIA",2016,20.8
"speranza_di_vita_65","ITALIA",2017,20.5
"speranza_di_vita_65","ITALIA",2018,20.9
"speranza_di_vita_65","ITALIA",2019,21
"speranza_di_vita_65","ITALIA",2020,20
"speranza_di_vita_65","ITALIA",2021,20.4
"speranza_di_vita_65","ITALIA",2022,20.4
"speranza_di_vita_65","ITALIA",2023,20.9
"speranza_di_vita_65","ITALIA",2024,21.3
"speranza_di_vita_65","ITALIA",2025,21.4
