"indicatore","territorio","anno","valore"
"quoziente_di_mortalità","Rimini",2025,9.9
"quoziente_di_mortalità","Emilia-Romagna",2002,11.4
"quoziente_di_mortalità","Emilia-Romagna",2003,11.9
"quoziente_di_mortalità","Emilia-Romagna",2004,11
"quoziente_di_mortalità","Emilia-Romagna",2005,11.2
"quoziente_di_mortalità","Emilia-Romagna",2006,10.9
"quoziente_di_mortalità","Emilia-Romagna",2007,11.1
"quoziente_di_mortalità","Emilia-Romagna",2008,11.2
"quoziente_di_mortalità","Emilia-Romagna",2009,11.1
"quoziente_di_mortalità","Emilia-Romagna",2010,10.9
"quoziente_di_mortalità","Emilia-Romagna",2011,10.9
"quoziente_di_mortalità","Emilia-Romagna",2012,11.2
"quoziente_di_mortalità","Emilia-Romagna",2013,10.8
"quoziente_di_mortalità","Emilia-Romagna",2014,10.8
"quoziente_di_mortalità","Emilia-Romagna",2015,11.6
"quoziente_di_mortalità","Emilia-Romagna",2016,11.1
"quoziente_di_mortalità","Emilia-Romagna",2017,11.5
"quoziente_di_mortalità","Emilia-Romagna",2018,11.2
"quoziente_di_mortalità","Emilia-Romagna",2019,11.3
"quoziente_di_mortalità","Emilia-Romagna",2020,13.3
"quoziente_di_mortalità","Emilia-Romagna",2021,12.5
"quoziente_di_mortalità","Emilia-Romagna",2022,12.4
"quoziente_di_mortalità","Emilia-Romagna",2023,11.5
"quoziente_di_mortalità","Emilia-Romagna",2024,11.4
"quoziente_di_mortalità","Emilia-Romagna",2025,11.3
"quoziente_di_mortalità","ITALIA",2002,9.8
"quoziente_di_mortalità","ITALIA",2003,10.2
"quoziente_di_mortalità","ITALIA",2004,9.5
"quoziente_di_mortalità","ITALIA",2005,9.8
"quoziente_di_mortalità","ITALIA",2006,9.6
"quoziente_di_mortalità","ITALIA",2007,9.7
"quoziente_di_mortalità","ITALIA",2008,9.9
"quoziente_di_mortalità","ITALIA",2009,9.9
"quoziente_di_mortalità","ITALIA",2010,9.8
"quoziente_di_mortalità","ITALIA",2011,9.9
"quoziente_di_mortalità","ITALIA",2012,10.2
"quoziente_di_mortalità","ITALIA",2013,10
"quoziente_di_mortalità","ITALIA",2014,9.9
"quoziente_di_mortalità","ITALIA",2015,10.8
