"indicatore","territorio","anno","valore"
"quoziente_di_natalità","Forli'",2009,9.6
"quoziente_di_natalità","Forli'",2010,9.6
"quoziente_di_natalità","Forli'",2011,9.4
"quoziente_di_natalità","Forli'",2012,9.1
"quoziente_di_natalità","Forli'",2013,8.7
"quoziente_di_natalità","Forli'",2014,8.3
"quoziente_di_natalità","Forli'",2015,8
"quoziente_di_natalità","Forli'",2016,7.8
"quoziente_di_natalità","Forli'",2017,7.3
"quoziente_di_natalità","Forli'",2018,7.2
"quoziente_di_natalità","Forli'",2019,6.6
"quoziente_di_natalità","Forli'",2020,6.4
"quoziente_di_natalità","Forli'",2021,6.4
"quoziente_di_natalità","Forli'",2022,6.7
"quoziente_di_natalità","Forli'",2023,6.4
"quoziente_di_natalità","Forli'",2024,5.9
"quoziente_di_natalità","Forli'",2025,5.5
"quoziente_di_natalità","Rimini",2002,9.6
"quoziente_di_natalità","Rimini",2003,9.5
"quoziente_di_natalità","Rimini",2004,9.5
"quoziente_di_natalità","Rimini",2005,9.8
"quoziente_di_natalità","Rimini",2006,9.6
"quoziente_di_natalità","Rimini",2007,10
"quoziente_di_natalità","Rimini",2008,10.5
"quoziente_di_natalità","Rimini",2009,9.8
"quoziente_di_natalità","Rimini",2010,10.2
"quoziente_di_natalità","Rimini",2011,9.3
"quoziente_di_natalità","Rimini",2012,9.2
"quoziente_di_natalità","Rimini",2013,8.9
"quoziente_di_natalità","Rimini",2014,8.5
"quoziente_di_natalità","Rimini",2015,8.3
"quoziente_di_natalità","Rimini",2016,7.7
"quoziente_di_natalità","Rimini",2017,7.4
"quoziente_di_natalità","Rimini",2018,7
"quoziente_di_natalità","Rimini",2019,6.6
"quoziente_di_natalità","Rimini",2020,6.4
"quoziente_di_natalità","Rimini",2021,6
"quoziente_di_natalità","Rimini",2022,6.1
"quoziente_di_natalità","Rimini",2023,5.8
"quoziente_di_natalità","Rimini",2024,5.6
"quoziente_di_natalità","Rimini",2025,5.1
"quoziente_di_natalità","Emilia-Romagna",2002,8.9
"quoziente_di_natalità","Emilia-Romagna",2003,8.9
"quoziente_di_natalità","Emilia-Romagna",2004,9.3
"quoziente_di_natalità","Emilia-Romagna",2005,9.3
"quoziente_di_natalità","Emilia-Romagna",2006,9.5
"quoziente_di_natalità","Emilia-Romagna",2007,9.6
"quoziente_di_natalità","Emilia-Romagna",2008,9.8
"quoziente_di_natalità","Emilia-Romagna",2009,9.8
"quoziente_di_natalità","Emilia-Romagna",2010,9.6
"quoziente_di_natalità","Emilia-Romagna",2011,9.2
"quoziente_di_natalità","Emilia-Romagna",2012,8.9
"quoziente_di_natalità","Emilia-Romagna",2013,8.6
"quoziente_di_natalità","Emilia-Romagna",2014,8.3
"quoziente_di_natalità","Emilia-Romagna",2015,8.1
"quoziente_di_natalità","Emilia-Romagna",2016,7.8
"quoziente_di_natalità","Emilia-Romagna",2017,7.4
"quoziente_di_natalità","Emilia-Romagna",2018,7.3
"quoziente_di_natalità","Emilia-Romagna",2019,6.9
"quoziente_di_natalità","Emilia-Romagna",2020,6.7
"quoziente_di_natalità","Emilia-Romagna",2021,6.7
"quoziente_di_natalità","Emilia-Romagna",2022,6.7
"quoziente_di_natalità","Emilia-Romagna",2023,6.4
"quoziente_di_natalità","Emilia-Romagna",2024,6.3
"quoziente_di_natalità","Emilia-Romagna",2025,6
"quoziente_di_natalità","ITALIA",2002,9.4
"quoziente_di_natalità","ITALIA",2003,9.5
"quoziente_di_natalità","ITALIA",2004,9.7
"quoziente_di_natalità","ITALIA",2005,9.5
"quoziente_di_natalità","ITALIA",2006,9.6
"quoziente_di_natalità","ITALIA",2007,9.6
"quoziente_di_natalità","ITALIA",2008,9.7
"quoziente_di_natalità","ITALIA",2009,9.6
"quoziente_di_natalità","ITALIA",2010,9.4
"quoziente_di_natalità","ITALIA",2011,9.1
"quoziente_di_natalità","ITALIA",2012,8.9
"quoziente_di_natalità","ITALIA",2013,8.5
"quoziente_di_natalità","ITALIA",2014,8.3
"quoziente_di_natalità","ITALIA",2015,8.1
"quoziente_di_natalità","ITALIA",2016,7.9
"quoziente_di_natalità","ITALIA",2017,7.6
"quoziente_di_natalità","ITALIA",2018,7.3
"quoziente_di_natalità","ITALIA",2019,7
"quoziente_di_natalità","ITALIA",2020,6.8
"quoziente_di_natalità","ITALIA",2021,6.8
"quoziente_di_natalità","ITALIA",2022,6.7
"quoziente_di_natalità","ITALIA",2023,6.4
"quoziente_di_natalità","ITALIA",2024,6.3
"quoziente_di_natalità","ITALIA",2025,6
