"indicatore","territorio","anno","valore"
"quoziente_di_nuzialità","Rimini",2024,2.7
"quoziente_di_nuzialità","Rimini",2025,2.7
"quoziente_di_nuzialità","Emilia-Romagna",2002,3.9
"quoziente_di_nuzialità","Emilia-Romagna",2003,3.5
"quoziente_di_nuzialità","Emilia-Romagna",2004,3.4
"quoziente_di_nuzialità","Emilia-Romagna",2005,3.5
"quoziente_di_nuzialità","Emilia-Romagna",2006,3.5
"quoziente_di_nuzialità","Emilia-Romagna",2007,3.6
"quoziente_di_nuzialità","Emilia-Romagna",2008,3.5
"quoziente_di_nuzialità","Emilia-Romagna",2009,3.2
"quoziente_di_nuzialità","Emilia-Romagna",2010,3
"quoziente_di_nuzialità","Emilia-Romagna",2011,2.8
"quoziente_di_nuzialità","Emilia-Romagna",2012,2.9
"quoziente_di_nuzialità","Emilia-Romagna",2013,2.7
"quoziente_di_nuzialità","Emilia-Romagna",2014,2.7
"quoziente_di_nuzialità","Emilia-Romagna",2015,2.8
"quoziente_di_nuzialità","Emilia-Romagna",2016,2.9
"quoziente_di_nuzialità","Emilia-Romagna",2017,2.7
"quoziente_di_nuzialità","Emilia-Romagna",2018,2.8
"quoziente_di_nuzialità","Emilia-Romagna",2019,2.7
"quoziente_di_nuzialità","Emilia-Romagna",2020,1.7
"quoziente_di_nuzialità","Emilia-Romagna",2021,2.6
"quoziente_di_nuzialità","Emilia-Romagna",2022,3
"quoziente_di_nuzialità","Emilia-Romagna",2023,2.95111679870985
"quoziente_di_nuzialità","Emilia-Romagna",2024,2.8
"quoziente_di_nuzialità","Emilia-Romagna",2025,2.7
"quoziente_di_nuzialità","ITALIA",2002,4.7
"quoziente_di_nuzialità","ITALIA",2003,4.6
"quoziente_di_nuzialità","ITALIA",2004,4.3
"quoziente_di_nuzialità","ITALIA",2005,4.3
"quoziente_di_nuzialità","ITALIA",2006,4.2
"quoziente_di_nuzialità","ITALIA",2007,4.3
"quoziente_di_nuzialità","ITALIA",2008,4.2
"quoziente_di_nuzialità","ITALIA",2009,3.9
"quoziente_di_nuzialità","ITALIA",2010,3.6
"quoziente_di_nuzialità","ITALIA",2011,3.4
"quoziente_di_nuzialità","ITALIA",2012,3.4
"quoziente_di_nuzialità","ITALIA",2013,3.2
"quoziente_di_nuzialità","ITALIA",2014,3.1
"quoziente_di_nuzialità","ITALIA",2015,3.2
"quoziente_di_nuzialità","ITALIA",2016,3.4
"quoziente_di_nuzialità","ITALIA",2017,3.2
"quoziente_di_nuzialità","ITALIA",2018,3.3
"quoziente_di_nuzialità","ITALIA",2019,3.1
"quoziente_di_nuzialità","ITALIA",2020,1.6
"quoziente_di_nuzialità","ITALIA",2021,3.1
"quoziente_di_nuzialità","ITALIA",2022,3.2
"quoziente_di_nuzialità","ITALIA",2023,3.1229880475396
"quoziente_di_nuzialità","ITALIA",2024,2.9
"quoziente_di_nuzialità","ITALIA",2025,2.8
