"indicatore","territorio","anno","valore"
"tasso_di_crescita_totale","Forli'",2017,1.3
"tasso_di_crescita_totale","Forli'",2018,4
"tasso_di_crescita_totale","Forli'",2019,-0.4
"tasso_di_crescita_totale","Forli'",2020,-6.9
"tasso_di_crescita_totale","Forli'",2021,-3.4
"tasso_di_crescita_totale","Forli'",2022,0.9
"tasso_di_crescita_totale","Forli'",2023,2.9
"tasso_di_crescita_totale","Forli'",2024,1.4
"tasso_di_crescita_totale","Forli'",2025,2.5
"tasso_di_crescita_totale","Rimini",2002,10.1
"tasso_di_crescita_totale","Rimini",2003,13.3
"tasso_di_crescita_totale","Rimini",2004,14.4
"tasso_di_crescita_totale","Rimini",2005,11.2
"tasso_di_crescita_totale","Rimini",2006,13
"tasso_di_crescita_totale","Rimini",2007,13.6
"tasso_di_crescita_totale","Rimini",2008,14.7
"tasso_di_crescita_totale","Rimini",2009,10.9
"tasso_di_crescita_totale","Rimini",2010,10.6
"tasso_di_crescita_totale","Rimini",2011,6
"tasso_di_crescita_totale","Rimini",2012,9.7
"tasso_di_crescita_totale","Rimini",2013,6.4
"tasso_di_crescita_totale","Rimini",2014,2.8
"tasso_di_crescita_totale","Rimini",2015,1
"tasso_di_crescita_totale","Rimini",2016,3.8
"tasso_di_crescita_totale","Rimini",2017,1.7
"tasso_di_crescita_totale","Rimini",2018,5
"tasso_di_crescita_totale","Rimini",2019,0.8
"tasso_di_crescita_totale","Rimini",2020,2.8
"tasso_di_crescita_totale","Rimini",2021,-5.3
"tasso_di_crescita_totale","Rimini",2022,1.7
"tasso_di_crescita_totale","Rimini",2023,2.6
"tasso_di_crescita_totale","Rimini",2024,1.6
"tasso_di_crescita_totale","Rimini",2025,2.5
"tasso_di_crescita_totale","Emilia-Romagna",2002,7.8
"tasso_di_crescita_totale","Emilia-Romagna",2003,11.4
"tasso_di_crescita_totale","Emilia-Romagna",2004,11.9
"tasso_di_crescita_totale","Emilia-Romagna",2005,8.1
"tasso_di_crescita_totale","Emilia-Romagna",2006,7.7
"tasso_di_crescita_totale","Emilia-Romagna",2007,12.3
"tasso_di_crescita_totale","Emilia-Romagna",2008,13.8
"tasso_di_crescita_totale","Emilia-Romagna",2009,8
"tasso_di_crescita_totale","Emilia-Romagna",2010,7.1
"tasso_di_crescita_totale","Emilia-Romagna",2011,4.5
"tasso_di_crescita_totale","Emilia-Romagna",2012,5.5
"tasso_di_crescita_totale","Emilia-Romagna",2013,3.8
"tasso_di_crescita_totale","Emilia-Romagna",2014,0.5
"tasso_di_crescita_totale","Emilia-Romagna",2015,0.2
"tasso_di_crescita_totale","Emilia-Romagna",2016,1
"tasso_di_crescita_totale","Emilia-Romagna",2017,1.4
"tasso_di_crescita_totale","Emilia-Romagna",2018,3
"tasso_di_crescita_totale","Emilia-Romagna",2019,1
"tasso_di_crescita_totale","Emilia-Romagna",2020,-5.7
"tasso_di_crescita_totale","Emilia-Romagna",2021,-3.6
"tasso_di_crescita_totale","Emilia-Romagna",2022,2.8
"tasso_di_crescita_totale","Emilia-Romagna",2023,3.2
"tasso_di_crescita_totale","Emilia-Romagna",2024,2.3
"tasso_di_crescita_totale","Emilia-Romagna",2025,3.4
"tasso_di_crescita_totale","ITALIA",2002,3.4
"tasso_di_crescita_totale","ITALIA",2003,7.4
"tasso_di_crescita_totale","ITALIA",2004,7.5
"tasso_di_crescita_totale","ITALIA",2005,4.2
"tasso_di_crescita_totale","ITALIA",2006,3.8
"tasso_di_crescita_totale","ITALIA",2007,8.4
"tasso_di_crescita_totale","ITALIA",2008,7.1
"tasso_di_crescita_totale","ITALIA",2009,4.5
"tasso_di_crescita_totale","ITALIA",2010,4.3
"tasso_di_crescita_totale","ITALIA",2011,2.6
"tasso_di_crescita_totale","ITALIA",2012,2.9
"tasso_di_crescita_totale","ITALIA",2013,1.1
"tasso_di_crescita_totale","ITALIA",2014,-0.8
"tasso_di_crescita_totale","ITALIA",2015,-2.2
"tasso_di_crescita_totale","ITALIA",2016,-1.6
"tasso_di_crescita_totale","ITALIA",2017,-2.1
"tasso_di_crescita_totale","ITALIA",2018,-2
"tasso_di_crescita_totale","ITALIA",2019,-2.9
"tasso_di_crescita_totale","ITALIA",2020,-6.7
"tasso_di_crescita_totale","ITALIA",2021,-3.5
"tasso_di_crescita_totale","ITALIA",2022,-0.6
"tasso_di_crescita_totale","ITALIA",2023,-0.4
"tasso_di_crescita_totale","ITALIA",2024,-0.5
"tasso_di_crescita_totale","ITALIA",2025,0
