"indicatore","territorio","anno","valore"
"saldo_migratorio_interno","Ravenna",2024,2.9
"saldo_migratorio_interno","Ravenna",2025,2.5
"saldo_migratorio_interno","Forli'",2002,5.1
"saldo_migratorio_interno","Forli'",2003,4.2
"saldo_migratorio_interno","Forli'",2004,3.3
"saldo_migratorio_interno","Forli'",2005,3.3
"saldo_migratorio_interno","Forli'",2006,2.9
"saldo_migratorio_interno","Forli'",2007,2.4
"saldo_migratorio_interno","Forli'",2008,3.5
"saldo_migratorio_interno","Forli'",2009,3
"saldo_migratorio_interno","Forli'",2010,2.7
"saldo_migratorio_interno","Forli'",2011,2.9
"saldo_migratorio_interno","Forli'",2012,1.3
"saldo_migratorio_interno","Forli'",2013,2.2
"saldo_migratorio_interno","Forli'",2014,1.2
"saldo_migratorio_interno","Forli'",2015,1.5
"saldo_migratorio_interno","Forli'",2016,2.8
"saldo_migratorio_interno","Forli'",2017,3.4
"saldo_migratorio_interno","Forli'",2018,5.5
"saldo_migratorio_interno","Forli'",2019,3.3
"saldo_migratorio_interno","Forli'",2020,3.1
"saldo_migratorio_interno","Forli'",2021,2.9
"saldo_migratorio_interno","Forli'",2022,3.3
"saldo_migratorio_interno","Forli'",2023,3.8
"saldo_migratorio_interno","Forli'",2024,2.5
"saldo_migratorio_interno","Forli'",2025,2.6
"saldo_migratorio_interno","Rimini",2002,6.1
"saldo_migratorio_interno","Rimini",2003,5.5
"saldo_migratorio_interno","Rimini",2004,4.8
"saldo_migratorio_interno","Rimini",2005,4.8
"saldo_migratorio_interno","Rimini",2006,7.3
"saldo_migratorio_interno","Rimini",2007,5
"saldo_migratorio_interno","Rimini",2008,4.7
"saldo_migratorio_interno","Rimini",2009,2.7
"saldo_migratorio_interno","Rimini",2010,3.8
"saldo_migratorio_interno","Rimini",2011,4.1
"saldo_migratorio_interno","Rimini",2012,5
"saldo_migratorio_interno","Rimini",2013,3.8
"saldo_migratorio_interno","Rimini",2014,3
"saldo_migratorio_interno","Rimini",2015,3.4
"saldo_migratorio_interno","Rimini",2016,4.9
"saldo_migratorio_interno","Rimini",2017,3.6
"saldo_migratorio_interno","Rimini",2018,4.5
"saldo_migratorio_interno","Rimini",2019,3.7
"saldo_migratorio_interno","Rimini",2020,2.9
"saldo_migratorio_interno","Rimini",2021,2.2
"saldo_migratorio_interno","Rimini",2022,3
"saldo_migratorio_interno","Rimini",2023,2.5
"saldo_migratorio_interno","Rimini",2024,2.7
"saldo_migratorio_interno","Rimini",2025,2.2
"saldo_migratorio_interno","Emilia-Romagna",2002,5.1
"saldo_migratorio_interno","Emilia-Romagna",2003,4
"saldo_migratorio_interno","Emilia-Romagna",2004,4.2
"saldo_migratorio_interno","Emilia-Romagna",2005,3.8
"saldo_migratorio_interno","Emilia-Romagna",2006,3.9
"saldo_migratorio_interno","Emilia-Romagna",2007,3.3
"saldo_migratorio_interno","Emilia-Romagna",2008,4.1
"saldo_migratorio_interno","Emilia-Romagna",2009,1.9
"saldo_migratorio_interno","Emilia-Romagna",2010,1.4
"saldo_migratorio_interno","Emilia-Romagna",2011,2.6
"saldo_migratorio_interno","Emilia-Romagna",2012,2.7
"saldo_migratorio_interno","Emilia-Romagna",2013,2.7
"saldo_migratorio_interno","Emilia-Romagna",2014,2.5
"saldo_migratorio_interno","Emilia-Romagna",2015,3.1
"saldo_migratorio_interno","Emilia-Romagna",2016,3.3
"saldo_migratorio_interno","Emilia-Romagna",2017,4
"saldo_migratorio_interno","Emilia-Romagna",2018,4.7
"saldo_migratorio_interno","Emilia-Romagna",2019,4
"saldo_migratorio_interno","Emilia-Romagna",2020,3.1
"saldo_migratorio_interno","Emilia-Romagna",2021,2.9
"saldo_migratorio_interno","Emilia-Romagna",2022,3.8
"saldo_migratorio_interno","Emilia-Romagna",2023,3.2
"saldo_migratorio_interno","Emilia-Romagna",2024,2.6
"saldo_migratorio_interno","Emilia-Romagna",2025,2.1
"saldo_migratorio_interno","ITALIA",2002,0
"saldo_migratorio_interno","ITALIA",2003,0
