cod_indicatore,indicatore_breve,indicatore,eta,sesso,anno,valore,poco_signif,unita_misura,fonte
01SAL003B,salute_mentale,Indice di salute mentale (MH),14-19,Maschi,2022,75.4,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),14-19,Maschi,2023,74.3,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),14-19,Maschi,2024,74.9,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),14-19,Maschi,2025,74.6,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),14-19,Totale,2016,73.4,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),14-19,Totale,2017,72.5,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),14-19,Totale,2018,72.7,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),14-19,Totale,2019,72.9,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),14-19,Totale,2020,73.9,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),14-19,Totale,2021,70.3,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),14-19,Totale,2022,72.6,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),14-19,Totale,2023,71,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),14-19,Totale,2024,71.8,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),14-19,Totale,2025,72,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Femmine,2016,67.8,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Femmine,2017,67.4,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Femmine,2018,68.8,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Femmine,2019,69.3,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Femmine,2020,66.8,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Femmine,2021,65.9,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Femmine,2022,67.7,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Femmine,2023,66.8,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Femmine,2024,65.6,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Femmine,2025,67.1,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Maschi,2016,72.3,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Maschi,2017,71.2,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Maschi,2018,71.9,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Maschi,2019,71.5,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Maschi,2020,72,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Maschi,2021,72.1,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Maschi,2022,71.3,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Maschi,2023,70.3,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Maschi,2024,71.4,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Maschi,2025,70.5,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Totale,2016,70.1,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Totale,2017,69.4,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Totale,2018,70.5,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Totale,2019,70.4,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Totale,2020,69.6,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Totale,2021,69.2,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Totale,2022,69.6,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Totale,2023,68.6,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Totale,2024,68.7,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),20-24,Totale,2025,68.9,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Femmine,2016,65.9,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Femmine,2017,65.4,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Femmine,2018,65.7,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Femmine,2019,66.1,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Femmine,2020,65.9,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Femmine,2021,65.7,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Femmine,2022,66.6,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Femmine,2023,66.2,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Femmine,2024,66.2,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Femmine,2025,66.3,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Maschi,2016,70,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Maschi,2017,69.2,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Maschi,2018,69.5,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Maschi,2019,70.2,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Maschi,2020,71,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Maschi,2021,70.8,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Maschi,2022,70.9,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Maschi,2023,70.8,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Maschi,2024,70.8,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Maschi,2025,70.8,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Totale,2016,67.9,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Totale,2017,67.2,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Totale,2018,67.5,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Totale,2019,68.1,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Totale,2020,68.4,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Totale,2021,68.2,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Totale,2022,68.7,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Totale,2023,68.5,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Totale,2024,68.4,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
01SAL003B,salute_mentale,Indice di salute mentale (MH),Totale,Totale,2025,68.5,FALSE,Punteggi medi,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2010,56.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2011,56.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2012,47.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2013,50.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2014,46.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2015,45.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2016,51.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2017,48,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2018,51.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2019,54.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2020,54.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2021,49.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2022,56.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2023,51.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2024,56.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Femmine,2025,57.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2010,58.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2011,56.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2012,46.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2013,47.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2014,49.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2015,47,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2016,56.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2017,57.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2018,55,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2019,58.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2020,56.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2021,54.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2022,60,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2023,59.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2024,59.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Maschi,2025,55.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2010,57.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2011,56.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2012,47.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2013,49.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2014,48.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2015,46.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2016,54.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2017,52.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2018,53.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2019,56.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2020,55.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2021,52.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2022,58.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2023,55.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2024,57.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,14-19,Totale,2025,56.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2010,45.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2011,48.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2012,37.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2013,32.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2014,41.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2015,38.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2016,40.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2017,41.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2018,41.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2019,45.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2020,45.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2021,47.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2022,47.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2023,45.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2024,46.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Femmine,2025,50.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2010,47.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2011,46.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2012,36.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2013,32.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2014,34.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2015,38.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2016,43.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2017,39.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2018,42.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2019,42.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2020,46,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2021,48.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2022,46,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2023,51.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2024,47.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Maschi,2025,48.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2010,46.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2011,47.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2012,37,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2013,32.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2014,37.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2015,38.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2016,41.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2017,40.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2018,42,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2019,44.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2020,46,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2021,48.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2022,46.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2023,48.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
08BSO001,vita,Soddisfazione per la propria vita,20-24,Totale,2024,46.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
